"datetime","pest_nmbr","pest_dif","reviewed","event","site"
2019-08-02 14:26:01,0,0,"No","Sticky roll tweak","MWoolf_east"
2019-08-02 15:08:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-02 15:58:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-02 17:13:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-02 17:26:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-02 17:56:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-02 18:26:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-02 19:02:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-02 19:26:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-02 19:56:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-02 20:26:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-02 20:57:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-02 21:27:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-02 21:57:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-02 22:27:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-02 22:57:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-02 23:27:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-02 23:57:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-03 00:27:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-03 00:57:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-03 01:28:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-03 01:58:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-03 02:28:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-03 03:06:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-03 03:28:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-03 03:58:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-03 04:28:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-03 04:58:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-03 05:28:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-03 05:58:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-03 06:29:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-03 06:59:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-03 07:29:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-03 07:59:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-03 08:29:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-03 08:59:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-03 09:29:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-03 12:20:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-03 12:30:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-03 13:12:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-03 14:13:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-03 15:26:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-03 16:08:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-03 16:32:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-03 16:56:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-03 17:26:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-03 17:56:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-03 18:33:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-03 18:56:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-03 19:33:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-03 19:56:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-03 20:26:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-03 21:03:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-03 21:26:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-03 21:57:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-03 22:27:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-03 22:57:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-03 23:27:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-03 23:57:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-04 00:34:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-04 00:57:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-04 01:27:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-04 01:57:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-04 02:27:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-04 02:58:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-04 03:28:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-04 03:58:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-04 04:28:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-04 04:58:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-04 05:28:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-04 05:58:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-04 06:28:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-04 06:58:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-04 07:28:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-04 07:59:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-04 08:29:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-04 08:59:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-04 09:29:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-04 09:59:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-04 10:37:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-04 11:07:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-04 11:29:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-04 12:46:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-04 13:07:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-04 14:09:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-04 14:30:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-04 15:13:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-04 15:36:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-04 15:55:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-04 16:48:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-04 17:26:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-04 18:02:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-04 18:26:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-04 18:56:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-04 19:26:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-04 19:56:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-04 20:26:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-04 20:56:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-04 21:26:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-04 21:56:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-04 22:27:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-04 22:57:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-04 23:33:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-04 23:57:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-05 00:27:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-05 00:57:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-05 01:27:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-05 01:57:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-05 02:27:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-05 02:57:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-05 03:27:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-05 03:58:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-05 04:28:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-05 04:58:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-05 05:28:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-05 05:58:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-05 06:28:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-05 06:58:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-05 07:28:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-05 07:58:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-05 08:29:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-05 08:59:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-05 09:29:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-05 09:59:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-05 10:39:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-05 10:59:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-05 11:50:00,0,0,"No",NA,"MWoolf_east"
2019-08-05 13:16:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-05 13:37:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-05 14:06:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-05 14:54:00,0,0,"No",NA,"MWoolf_east"
2019-08-05 15:30:00,0,0,"No",NA,"MWoolf_east"
2019-08-05 16:47:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-05 17:31:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-05 18:39:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-05 19:42:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-05 19:56:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-05 20:26:00,0,0,"No",NA,"MWoolf_east"
2019-08-05 20:56:00,0,0,"No",NA,"MWoolf_east"
2019-08-05 21:26:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-05 21:56:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-05 22:26:00,0,0,"No",NA,"MWoolf_east"
2019-08-05 22:57:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-05 23:27:00,0,0,"No",NA,"MWoolf_east"
2019-08-05 23:57:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-06 00:42:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-06 00:57:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-06 01:34:00,0,0,"No",NA,"MWoolf_east"
2019-08-06 02:27:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-06 02:57:00,0,0,"No",NA,"MWoolf_east"
2019-08-06 03:40:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-06 03:57:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-06 06:28:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-06 06:58:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-06 07:28:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-06 07:58:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-06 08:28:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-06 09:35:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-06 10:05:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-06 10:29:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-06 11:05:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-06 12:15:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-06 12:44:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-06 14:30:00,0,0,"No",NA,"MWoolf_east"
2019-08-06 15:00:00,0,0,"No",NA,"MWoolf_east"
2019-08-06 15:30:00,0,0,"No",NA,"MWoolf_east"
2019-08-06 16:00:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-06 16:43:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-06 17:13:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-06 17:38:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-06 18:01:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-06 18:38:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-06 19:01:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-06 19:26:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-06 19:56:00,0,0,"No",NA,"MWoolf_east"
2019-08-06 20:26:00,0,0,"No",NA,"MWoolf_east"
2019-08-06 20:56:00,0,0,"No",NA,"MWoolf_east"
2019-08-06 21:26:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-06 21:56:00,0,0,"No",NA,"MWoolf_east"
2019-08-06 22:27:00,0,0,"No",NA,"MWoolf_east"
2019-08-06 22:56:00,0,0,"No",NA,"MWoolf_east"
2019-08-06 23:33:00,0,0,"No",NA,"MWoolf_east"
2019-08-06 23:56:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-07 00:27:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-07 00:57:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-07 01:27:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-07 02:04:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-07 02:34:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-07 02:57:00,0,0,"No",NA,"MWoolf_east"
2019-08-07 03:27:00,0,0,"No",NA,"MWoolf_east"
2019-08-07 03:57:00,0,0,"No",NA,"MWoolf_east"
2019-08-07 04:27:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-07 04:57:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-07 05:28:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-07 05:58:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-07 06:34:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-07 06:58:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-07 07:28:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-07 07:58:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-07 08:28:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-07 08:58:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-07 09:28:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-07 10:21:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-07 13:01:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-07 13:29:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-07 13:59:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-07 14:36:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-07 15:07:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-07 15:30:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-07 16:06:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-07 16:53:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-07 17:36:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-07 18:06:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-07 19:01:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-07 19:26:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-07 19:55:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-07 20:26:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-07 20:56:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-07 21:32:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-07 21:56:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-07 22:40:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-07 23:02:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-07 23:26:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-07 23:56:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-08 00:26:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-08 00:56:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-08 01:27:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-08 01:57:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-08 02:27:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-08 03:03:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-08 03:27:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-08 03:57:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-08 04:34:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-08 04:57:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-08 05:27:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-08 05:57:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-08 06:28:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-08 06:58:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-08 07:28:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-08 07:58:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-08 08:28:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-08 09:12:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-08 09:42:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-08 10:20:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-08 10:59:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-08 11:35:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-08 12:15:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-08 12:29:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-08 13:06:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-08 13:29:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-08 14:21:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-08 15:06:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-08 15:29:00,0,0,"No",NA,"MWoolf_east"
2019-08-08 15:59:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-08 16:30:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-08 17:00:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-08 17:31:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-08 18:00:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-08 18:36:00,1,1,"Yes",NA,"MWoolf_east"
2019-08-08 19:01:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-08 19:30:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-08 19:55:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-08 20:25:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-08 21:02:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-08 21:26:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-08 21:56:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-08 22:33:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-08 22:56:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-08 23:26:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-08 23:56:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-09 00:26:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-09 00:56:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-09 01:26:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-09 01:56:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-09 02:27:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-09 02:57:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-09 03:27:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-09 03:57:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-09 04:27:00,0,0,"Yes",NA,"MWoolf_east"
2019-08-09 05:10:00,4,4,"Yes",NA,"MWoolf_east"
2019-08-09 05:41:00,7,3,"Yes",NA,"MWoolf_east"
2019-08-09 06:04:00,7,0,"Yes",NA,"MWoolf_east"
2019-08-09 06:27:00,7,0,"Yes",NA,"MWoolf_east"
2019-08-09 07:10:00,7,0,"Yes",NA,"MWoolf_east"
2019-08-09 07:28:00,7,0,"Yes",NA,"MWoolf_east"
2019-08-09 07:58:00,7,0,"Yes",NA,"MWoolf_east"
2019-08-09 07:58:01,0,0,"No","Sticky roll tweak","MWoolf_east"
2019-08-09 08:28:00,7,7,"Yes",NA,"MWoolf_east"
2019-08-09 08:58:00,7,0,"Yes",NA,"MWoolf_east"
2019-08-09 09:28:00,7,0,"Yes",NA,"MWoolf_east"
2019-08-09 10:04:00,7,0,"Yes",NA,"MWoolf_east"
2019-08-09 10:34:00,7,0,"Yes",NA,"MWoolf_east"
2019-08-09 10:58:00,7,0,"Yes",NA,"MWoolf_east"
2019-08-09 11:28:00,7,0,"Yes",NA,"MWoolf_east"
2019-08-09 11:58:00,7,0,"Yes",NA,"MWoolf_east"
2019-08-09 12:29:00,7,0,"Yes",NA,"MWoolf_east"
2019-08-09 12:59:00,7,0,"Yes",NA,"MWoolf_east"
2019-08-09 13:29:00,7,0,"Yes",NA,"MWoolf_east"
2019-08-09 13:29:01,0,0,"No","Sticky roll tweak","MWoolf_east"
2019-08-09 13:59:00,7,7,"Yes",NA,"MWoolf_east"
2019-08-09 14:29:00,7,0,"Yes",NA,"MWoolf_east"
2019-08-09 14:59:00,7,0,"Yes",NA,"MWoolf_east"
2019-08-09 15:29:00,7,0,"Yes",NA,"MWoolf_east"
2019-08-09 15:59:00,7,0,"Yes",NA,"MWoolf_east"
2019-08-09 16:29:00,7,0,"Yes",NA,"MWoolf_east"
2019-08-09 16:59:00,7,0,"Yes",NA,"MWoolf_east"
2019-08-09 17:30:00,7,0,"Yes",NA,"MWoolf_east"
2019-08-09 18:00:00,7,0,"Yes",NA,"MWoolf_east"
2019-08-09 18:30:00,7,0,"Yes",NA,"MWoolf_east"
2019-08-09 19:00:00,7,0,"Yes",NA,"MWoolf_east"
2019-08-09 19:30:00,7,0,"Yes",NA,"MWoolf_east"
2019-08-09 20:00:00,7,0,"Yes",NA,"MWoolf_east"
2019-08-09 20:30:00,7,0,"Yes",NA,"MWoolf_east"
2019-08-09 20:55:00,7,0,"Yes",NA,"MWoolf_east"
2019-08-09 21:25:00,7,0,"Yes",NA,"MWoolf_east"
2019-08-09 21:55:00,7,0,"Yes",NA,"MWoolf_east"
2019-08-09 22:26:00,7,0,"Yes",NA,"MWoolf_east"
2019-08-09 22:56:00,7,0,"Yes",NA,"MWoolf_east"
2019-08-09 23:26:00,7,0,"Yes",NA,"MWoolf_east"
2019-08-09 23:56:00,7,0,"Yes",NA,"MWoolf_east"
2019-08-10 00:26:00,7,0,"Yes",NA,"MWoolf_east"
2019-08-10 00:56:00,7,0,"Yes",NA,"MWoolf_east"
2019-08-10 01:26:00,7,0,"Yes",NA,"MWoolf_east"
2019-08-10 02:09:00,7,0,"Yes",NA,"MWoolf_east"
2019-08-10 02:27:00,7,0,"Yes",NA,"MWoolf_east"
2019-08-10 02:56:00,7,0,"Yes",NA,"MWoolf_east"
2019-08-10 03:26:00,7,0,"Yes",NA,"MWoolf_east"
2019-08-10 03:57:00,7,0,"Yes",NA,"MWoolf_east"
2019-08-10 04:27:00,8,1,"Yes",NA,"MWoolf_east"
2019-08-10 04:57:00,9,1,"Yes",NA,"MWoolf_east"
2019-08-10 05:34:00,9,0,"Yes",NA,"MWoolf_east"
2019-08-10 06:03:00,13,4,"Yes",NA,"MWoolf_east"
2019-08-10 06:27:00,13,0,"Yes",NA,"MWoolf_east"
2019-08-10 06:57:00,13,0,"Yes",NA,"MWoolf_east"
2019-08-10 07:27:00,13,0,"Yes",NA,"MWoolf_east"
2019-08-10 08:19:00,13,0,"Yes",NA,"MWoolf_east"
2019-08-10 08:58:00,13,0,"Yes",NA,"MWoolf_east"
2019-08-10 09:28:00,13,0,"Yes",NA,"MWoolf_east"
2019-08-10 09:58:00,13,0,"Yes",NA,"MWoolf_east"
2019-08-10 10:34:00,13,0,"Yes",NA,"MWoolf_east"
2019-08-10 10:58:00,13,0,"Yes",NA,"MWoolf_east"
2019-08-10 11:34:00,13,0,"Yes",NA,"MWoolf_east"
2019-08-10 11:58:00,13,0,"Yes",NA,"MWoolf_east"
2019-08-10 12:34:00,13,0,"Yes",NA,"MWoolf_east"
2019-08-10 12:58:00,13,0,"Yes",NA,"MWoolf_east"
2019-08-10 13:29:00,13,0,"Yes",NA,"MWoolf_east"
2019-08-10 14:00:00,13,0,"Yes",NA,"MWoolf_east"
2019-08-10 14:35:00,13,0,"Yes",NA,"MWoolf_east"
2019-08-10 14:59:00,13,0,"Yes",NA,"MWoolf_east"
2019-08-10 15:35:00,13,0,"Yes",NA,"MWoolf_east"
2019-08-10 15:59:00,13,0,"Yes",NA,"MWoolf_east"
2019-08-10 16:29:00,13,0,"Yes",NA,"MWoolf_east"
2019-08-10 16:59:00,13,0,"Yes",NA,"MWoolf_east"
2019-08-10 17:35:00,13,0,"Yes",NA,"MWoolf_east"
2019-08-10 17:59:00,13,0,"Yes",NA,"MWoolf_east"
2019-08-10 18:30:00,13,0,"Yes",NA,"MWoolf_east"
2019-08-10 19:07:00,13,0,"Yes",NA,"MWoolf_east"
2019-08-10 19:30:00,13,0,"Yes",NA,"MWoolf_east"
2019-08-10 20:00:00,13,0,"Yes",NA,"MWoolf_east"
2019-08-10 20:36:00,13,0,"Yes",NA,"MWoolf_east"
2019-08-10 21:00:00,13,0,"Yes",NA,"MWoolf_east"
2019-08-10 21:30:00,13,0,"Yes",NA,"MWoolf_east"
2019-08-10 21:55:00,13,0,"Yes",NA,"MWoolf_east"
2019-08-10 22:25:00,13,0,"Yes",NA,"MWoolf_east"
2019-08-10 23:02:00,13,0,"Yes",NA,"MWoolf_east"
2019-08-10 23:25:00,13,0,"Yes",NA,"MWoolf_east"
2019-08-11 00:03:00,13,0,"Yes",NA,"MWoolf_east"
2019-08-11 00:26:00,13,0,"Yes",NA,"MWoolf_east"
2019-08-11 01:03:00,13,0,"Yes",NA,"MWoolf_east"
2019-08-11 01:26:00,13,0,"Yes",NA,"MWoolf_east"
2019-08-11 01:56:00,13,0,"Yes",NA,"MWoolf_east"
2019-08-11 02:40:00,13,0,"Yes",NA,"MWoolf_east"
2019-08-11 02:56:00,13,0,"Yes",NA,"MWoolf_east"
2019-08-11 03:33:00,13,0,"Yes",NA,"MWoolf_east"
2019-08-11 03:57:00,13,0,"Yes",NA,"MWoolf_east"
2019-08-11 04:26:00,13,0,"Yes",NA,"MWoolf_east"
2019-08-11 04:57:00,13,0,"Yes",NA,"MWoolf_east"
2019-08-11 05:27:00,14,1,"Yes",NA,"MWoolf_east"
2019-08-11 05:57:00,14,0,"Yes",NA,"MWoolf_east"
2019-08-11 06:27:00,14,0,"Yes",NA,"MWoolf_east"
2019-08-11 06:57:00,14,0,"Yes",NA,"MWoolf_east"
2019-08-11 07:34:00,14,0,"Yes",NA,"MWoolf_east"
2019-08-11 07:57:00,14,0,"Yes",NA,"MWoolf_east"
2019-08-11 08:27:00,14,0,"Yes",NA,"MWoolf_east"
2019-08-11 08:57:00,14,0,"Yes",NA,"MWoolf_east"
2019-08-11 09:34:00,14,0,"Yes",NA,"MWoolf_east"
2019-08-11 09:58:00,14,0,"Yes",NA,"MWoolf_east"
2019-08-11 10:28:00,14,0,"Yes",NA,"MWoolf_east"
2019-08-11 11:04:00,14,0,"Yes",NA,"MWoolf_east"
2019-08-11 11:28:00,14,0,"Yes",NA,"MWoolf_east"
2019-08-11 11:58:00,14,0,"Yes",NA,"MWoolf_east"
2019-08-11 12:28:00,14,0,"No",NA,"MWoolf_east"
2019-08-11 12:58:00,14,0,"No",NA,"MWoolf_east"
2019-08-11 13:28:00,14,0,"Yes",NA,"MWoolf_east"
2019-08-11 13:58:00,14,0,"Yes",NA,"MWoolf_east"
2019-08-11 14:28:00,14,0,"Yes",NA,"MWoolf_east"
2019-08-11 14:59:00,14,0,"Yes",NA,"MWoolf_east"
2019-08-11 15:29:00,14,0,"No",NA,"MWoolf_east"
2019-08-11 15:59:00,14,0,"Yes",NA,"MWoolf_east"
2019-08-11 16:29:00,14,0,"Yes",NA,"MWoolf_east"
