"datetime","pest_nmbr","pest_dif","reviewed","event","site"
2020-04-23 14:28:00,6,0,"Yes",NA,"mikewoolf1"
2020-04-23 15:09:00,6,0,"Yes",NA,"mikewoolf1"
2020-04-23 15:29:00,6,0,"Yes",NA,"mikewoolf1"
2020-04-23 16:05:00,6,0,"Yes",NA,"mikewoolf1"
2020-04-23 16:28:00,6,0,"Yes",NA,"mikewoolf1"
2020-04-23 16:59:00,6,0,"Yes",NA,"mikewoolf1"
2020-04-23 17:35:00,6,0,"Yes",NA,"mikewoolf1"
2020-04-23 17:59:00,6,0,"Yes",NA,"mikewoolf1"
2020-04-23 18:29:00,6,0,"Yes",NA,"mikewoolf1"
2020-04-23 18:59:00,6,0,"Yes",NA,"mikewoolf1"
2020-04-23 19:34:00,6,0,"Yes",NA,"mikewoolf1"
2020-04-23 22:12:00,6,0,"Yes",NA,"mikewoolf1"
2020-04-23 22:57:00,6,0,"Yes",NA,"mikewoolf1"
2020-04-24 00:07:00,6,0,"Yes",NA,"mikewoolf1"
2020-04-24 00:07:01,0,0,"Yes","Sticky roll tweak","mikewoolf1"
2020-04-24 00:30:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-24 01:00:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-24 02:14:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-24 02:36:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-24 02:56:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-24 03:26:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-24 08:04:00,4,4,"Yes",NA,"mikewoolf1"
2020-04-24 08:27:00,4,0,"Yes",NA,"mikewoolf1"
2020-04-24 08:57:00,4,0,"Yes",NA,"mikewoolf1"
2020-04-24 09:27:00,4,0,"Yes",NA,"mikewoolf1"
2020-04-24 09:57:00,4,0,"Yes",NA,"mikewoolf1"
2020-04-24 10:27:00,4,0,"Yes",NA,"mikewoolf1"
2020-04-24 10:57:00,4,0,"Yes",NA,"mikewoolf1"
2020-04-24 11:27:00,4,0,"Yes",NA,"mikewoolf1"
2020-04-24 11:57:00,4,0,"Yes",NA,"mikewoolf1"
2020-04-24 12:28:00,4,0,"Yes",NA,"mikewoolf1"
2020-04-24 12:58:00,4,0,"Yes",NA,"mikewoolf1"
2020-04-24 13:28:00,4,0,"Yes",NA,"mikewoolf1"
2020-04-24 13:58:00,4,0,"Yes",NA,"mikewoolf1"
2020-04-24 14:39:00,4,0,"Yes",NA,"mikewoolf1"
2020-04-24 15:54:00,4,0,"Yes",NA,"mikewoolf1"
2020-04-24 16:03:00,4,0,"Yes",NA,"mikewoolf1"
2020-04-24 16:46:00,4,0,"Yes",NA,"mikewoolf1"
2020-04-24 16:59:00,4,0,"Yes",NA,"mikewoolf1"
2020-04-24 17:28:00,4,0,"Yes",NA,"mikewoolf1"
2020-04-24 18:09:00,4,0,"Yes",NA,"mikewoolf1"
2020-04-24 22:26:00,4,0,"Yes",NA,"mikewoolf1"
2020-04-24 22:26:01,0,0,"Yes","Sticky roll tweak","mikewoolf1"
2020-04-24 23:00:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-24 23:30:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-25 00:06:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-25 00:30:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-25 02:44:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-25 03:01:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-25 03:26:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-25 03:56:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-25 04:26:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-25 04:56:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-25 05:26:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-25 05:56:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-25 06:26:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-25 06:56:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-25 07:26:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-25 07:57:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-25 08:44:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-25 08:57:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-25 09:57:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-25 10:27:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-25 11:09:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-25 11:27:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-25 12:08:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-25 12:27:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-25 12:58:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-25 13:27:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-25 13:58:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-25 14:28:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-25 14:58:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-25 15:39:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-25 15:58:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-25 16:45:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-25 16:58:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-25 17:28:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-25 18:39:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-26 01:00:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-26 01:30:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-26 06:06:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-26 07:33:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-26 07:56:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-26 10:18:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-26 11:08:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-26 11:27:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-26 12:28:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-26 12:57:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-26 13:38:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-26 14:32:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-26 15:19:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-26 15:59:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-26 16:39:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-26 17:05:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-26 18:07:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-26 20:29:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-27 01:35:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-27 04:10:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-27 04:52:00,2,2,"Yes",NA,"mikewoolf1"
2020-04-27 05:26:00,1,0,"Yes",NA,"mikewoolf1"
2020-04-27 10:27:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-27 10:57:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-27 11:27:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-27 12:18:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-27 12:27:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-27 12:57:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-27 13:27:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-27 14:03:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-27 14:38:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-27 15:04:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-27 15:57:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-27 16:34:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-27 17:15:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-27 17:28:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-27 17:58:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-27 18:35:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-27 18:58:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-28 10:04:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-28 10:58:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-28 11:37:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-28 11:57:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-28 13:14:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-28 13:44:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-28 14:04:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-28 14:38:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-28 15:07:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-28 15:27:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-28 15:57:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-28 16:27:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-28 16:58:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-28 17:55:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-29 13:08:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-29 13:27:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-29 13:57:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-29 14:38:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-29 15:55:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-29 16:49:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-29 17:15:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-29 17:27:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-30 10:02:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-30 10:02:01,0,0,"Yes","Sticky roll tweak","mikewoolf1"
2020-04-30 11:03:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-30 12:42:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-30 12:56:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-30 13:26:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-30 13:56:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-30 14:44:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-30 15:02:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-30 15:38:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-30 15:57:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-30 16:32:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-30 19:39:00,0,0,"Yes",NA,"mikewoolf1"
2020-04-30 23:59:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-01 01:26:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-01 06:46:00,1,1,"Yes",NA,"mikewoolf1"
2020-05-01 13:14:00,1,0,"Yes",NA,"mikewoolf1"
2020-05-01 13:37:00,1,0,"Yes",NA,"mikewoolf1"
2020-05-01 13:56:00,1,0,"Yes",NA,"mikewoolf1"
2020-05-01 14:27:00,1,0,"Yes",NA,"mikewoolf1"
2020-05-01 15:13:00,1,0,"Yes",NA,"mikewoolf1"
2020-05-01 15:48:00,1,0,"Yes",NA,"mikewoolf1"
2020-05-01 16:23:00,1,0,"Yes",NA,"mikewoolf1"
2020-05-01 17:14:00,1,0,"Yes",NA,"mikewoolf1"
2020-05-01 18:02:00,1,0,"Yes",NA,"mikewoolf1"
2020-05-02 00:33:00,1,0,"Yes",NA,"mikewoolf1"
2020-05-02 07:56:00,1,0,"Yes",NA,"mikewoolf1"
2020-05-02 13:23:00,1,0,"Yes",NA,"mikewoolf1"
2020-05-02 13:56:00,1,0,"Yes",NA,"mikewoolf1"
2020-05-02 15:07:00,1,0,"Yes",NA,"mikewoolf1"
2020-05-02 15:58:00,1,0,"Yes",NA,"mikewoolf1"
2020-05-02 17:28:00,1,0,"Yes",NA,"mikewoolf1"
2020-05-02 21:39:00,1,0,"Yes",NA,"mikewoolf1"
2020-05-02 22:08:00,1,0,"Yes",NA,"mikewoolf1"
2020-05-02 22:39:00,1,0,"Yes",NA,"mikewoolf1"
2020-05-02 22:58:00,1,0,"Yes",NA,"mikewoolf1"
2020-05-03 00:44:00,1,0,"Yes",NA,"mikewoolf1"
2020-05-03 01:33:00,1,0,"Yes",NA,"mikewoolf1"
2020-05-03 02:09:00,1,0,"Yes",NA,"mikewoolf1"
2020-05-03 03:55:00,1,0,"Yes",NA,"mikewoolf1"
2020-05-03 03:55:01,0,0,"Yes","Sticky roll tweak","mikewoolf1"
2020-05-03 04:29:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-03 05:10:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-03 07:06:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-03 08:18:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-03 09:22:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-03 10:00:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-04 02:26:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-04 10:51:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-04 12:53:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-04 14:18:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-04 15:33:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-05 00:50:00,1,1,"Yes",NA,"mikewoolf1"
2020-05-05 04:29:00,2,1,"Yes",NA,"mikewoolf1"
2020-05-05 06:04:00,2,0,"Yes",NA,"mikewoolf1"
2020-05-05 06:36:00,2,0,"Yes",NA,"mikewoolf1"
2020-05-05 11:49:00,2,0,"Yes",NA,"mikewoolf1"
2020-05-05 13:32:00,2,0,"Yes",NA,"mikewoolf1"
2020-05-05 14:07:00,2,0,"Yes",NA,"mikewoolf1"
2020-05-05 15:11:00,2,0,"Yes",NA,"mikewoolf1"
2020-05-05 15:32:00,2,0,"Yes",NA,"mikewoolf1"
2020-05-05 16:14:00,2,0,"Yes",NA,"mikewoolf1"
2020-05-05 17:07:00,2,0,"Yes",NA,"mikewoolf1"
2020-05-05 17:48:00,2,0,"Yes",NA,"mikewoolf1"
2020-05-05 19:14:00,2,0,"Yes",NA,"mikewoolf1"
2020-05-06 02:10:00,2,0,"Yes",NA,"mikewoolf1"
2020-05-06 02:10:01,0,0,"Yes","Sticky roll tweak","mikewoolf1"
2020-05-06 03:20:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-06 05:20:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-06 11:03:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-06 11:30:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-06 12:21:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-06 13:22:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-06 14:22:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-06 15:06:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-06 15:52:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-06 16:32:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-07 05:39:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-07 06:09:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-07 08:20:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-07 11:23:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-07 12:34:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-07 13:00:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-07 14:01:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-07 14:53:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-07 15:30:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-07 20:06:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-08 05:09:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-08 05:49:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-08 07:56:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-08 09:04:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-08 10:26:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-08 13:30:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-08 14:00:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-08 14:43:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-08 15:17:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-08 15:30:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-09 02:57:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-09 04:45:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-09 04:58:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-09 09:11:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-09 09:59:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-09 12:53:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-09 14:05:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-09 20:20:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-10 02:38:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-10 12:59:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-10 16:04:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-10 17:39:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-10 18:52:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-11 09:28:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-11 11:21:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-11 12:29:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-11 14:19:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-11 15:10:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-11 18:08:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-11 18:36:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-11 19:37:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-11 23:00:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-11 23:00:01,0,0,"Yes","Sticky roll tweak","mikewoolf1"
2020-05-12 09:08:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-12 13:55:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-12 16:24:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-12 19:27:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-12 20:00:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-13 11:17:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-13 15:04:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-13 16:17:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-14 18:25:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-14 20:08:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-15 10:32:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-15 11:42:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-15 11:57:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-15 14:08:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-15 15:14:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-15 15:45:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-16 12:18:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-16 15:09:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-17 13:49:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-17 14:45:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-17 15:14:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-17 15:34:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-17 16:24:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-17 18:20:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-17 21:26:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-17 22:51:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-18 00:04:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-18 00:40:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-18 01:21:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-18 02:00:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-18 02:30:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-18 03:21:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-18 04:07:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-18 04:31:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-18 04:56:00,1,1,"Yes",NA,"mikewoolf1"
2020-05-18 06:42:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-18 07:47:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-18 08:47:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-18 09:48:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-18 10:37:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-18 10:57:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-18 11:27:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-18 12:23:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-18 12:57:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-18 14:28:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-18 14:57:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-18 15:49:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-19 06:53:00,1,1,"Yes",NA,"mikewoolf1"
2020-05-19 13:59:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-19 15:28:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-20 15:14:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-26 09:11:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-26 10:57:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-26 14:03:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-26 14:36:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-26 15:34:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-26 15:56:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-27 08:07:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-27 08:29:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-27 09:04:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-27 09:34:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-27 10:30:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-27 12:13:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-27 12:30:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-27 13:41:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-27 14:00:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-27 14:30:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-27 15:37:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-27 16:23:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-27 19:10:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-27 21:09:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-27 21:42:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-27 21:57:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-27 22:27:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-28 05:45:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-28 10:04:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-28 10:56:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-28 12:40:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-28 13:35:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-28 14:00:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-28 14:35:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-28 15:00:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-28 15:47:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-28 17:36:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-28 20:23:00,0,0,"Yes",NA,"mikewoolf1"
2020-05-28 21:09:00,0,0,"Yes",NA,"mikewoolf1"
